school_id,region,division,language,Municipality,District_Name,Barangay,Ownership,Classification,Management,Level,n_test_takers_x,school_low_emerging_total,school_high_emerging_total,school_developing_total,school_transitioning_total,school_at_grade_level_total,school_low_emerging_percent,school_high_emerging_percent,school_developing_percent,school_transitioning_percent,school_at_grade_level_percent,g1_mt_low_emerging,g1_mt_high_emerging,g1_mt_developing,g1_mt_transitioning,g1_mt_at_grade_level,g1_mt_total,g2_mt_low_emerging,g2_mt_high_emerging,g2_mt_developing,g2_mt_transitioning,g2_mt_at_grade_level,g2_mt_total,g2_fil_low_emerging,g2_fil_high_emerging,g2_fil_developing,g2_fil_transitioning,g2_fil_at_grade_level,g2_fil_total,g3_mt_low_emerging,g3_mt_high_emerging,g3_mt_developing,g3_mt_transitioning,g3_mt_at_grade_level,g3_mt_total,g3_fil_low_emerging,g3_fil_high_emerging,g3_fil_developing,g3_fil_transitioning,g3_fil_at_grade_level,g3_fil_total,g3_eng_low_emerging,g3_eng_high_emerging,g3_eng_developing,g3_eng_transitioning,g3_eng_at_grade_level,g3_eng_total,District,School_Name,Address,total_enrollees,total_facilities,total_teachers,n_test_takers_y,english_mps,filipino_mps,mother_tongue_mps,numeracy_mps,mps,overall_mps
125450,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,BUSOL,Public,Rural,DepED Managed,Purely ES,32,7,0,0,13,12,0.21875,0,0,0.40625,0.375,5,0,0,2,3,10,2,0,0,4,6,12,2,0,0,2,7,11,0,0,1,8,2,11,0,0,0,8,3,11,0,0,0,9,2,11,Tigbao,Busol ES,-Purok 2,75,3,9,11,50.50505051,49.6969697,52.92929293,36.36363636,49.14956012,51.04377105
125451,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,CALUMA,Public,Rural,DepED Managed,Purely ES,59,32,0,3,17,7,0.542372881,0,0.050847458,0.288135593,0.118644068,12,0,2,3,0,17,5,0,0,7,8,20,5,0,1,9,5,20,12,0,0,4,6,22,12,0,2,4,4,22,15,0,0,5,2,22,Tigbao,Caluma ES,Purok Gemelina,160,6,8,26,71.96581197,73.33333333,65.47008547,74.03846154,70.74441687,70.25641026
125452,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,1st District,DIANA COUNTRYSIDE,Public,Rural,DepED Managed,Purely ES,71,33,4,2,23,9,0.464788732,0.056338028,0.028169014,0.323943662,0.126760563,16,4,0,0,0,20,3,0,0,16,7,26,3,0,2,13,8,26,13,0,1,7,4,25,13,1,0,11,0,25,14,0,0,10,1,25,Tigbao,Diana Countryside ES,Purok Makugihon,138,5,10,15,32,36.14814815,39.25925926,31,35.1827957,35.80246914
125453,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,GUINLIN,Public,Rural,DepED Managed,Purely ES,56,24,3,7,22,0,0.428571429,0.053571429,0.125,0.392857143,0,15,0,0,0,0,15,11,0,7,2,0,20,9,3,7,1,0,20,1,0,11,9,0,21,1,0,8,12,0,21,0,0,0,21,0,21,Tigbao,Guinlin ES,"-Purok Tinubdan, Guinlin, Tigbao",140,2,9,22,54.34343434,61.71717172,61.81818182,81.59090909,62.17008798,59.29292929
125454,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,LACARAYAN,Public,Rural,DepED Managed,Purely ES,36,12,0,4,12,8,0.333333333,0,0.111111111,0.333333333,0.222222222,11,0,0,2,4,17,0,0,2,4,2,8,0,0,0,6,2,8,4,0,0,1,6,11,4,0,0,1,6,11,1,0,4,4,2,11,Tigbao,Lacarayan Elementary School,-Purok 6 Crossing,88,2,8,9,34.07407407,44.19753086,40.49382716,39.44444444,39.56989247,39.58847736
125455,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,LACUPAYAN,Public,Rural,DepED Managed,Purely ES,62,17,5,12,15,13,0.274193548,0.080645161,0.193548387,0.241935484,0.209677419,10,0,5,3,0,18,6,2,4,6,2,20,5,5,7,3,0,20,2,0,0,11,11,24,2,0,0,14,8,24,2,0,0,9,13,24,Tigbao,Lacupayan ES,Purok 1,147,3,10,17,49.54248366,53.85620915,47.45098039,27.35294118,47.32447818,50.2832244
125456,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,LIBAYOY,Public,Rural,DepED Managed,Purely ES,56,10,0,10,23,13,0.178571429,0,0.178571429,0.410714286,0.232142857,10,0,5,3,0,18,0,0,5,13,0,18,0,0,5,13,0,18,0,0,0,7,13,20,0,0,0,7,13,20,0,0,0,7,13,20,Tigbao,Libayoy ES,#NAME?,162,4,9,20,45,61.88888889,74.33333333,65.75,61.09677419,60.40740741
125457,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,LIMAS,Public,Rural,DepED Managed,Purely ES,68,25,0,18,22,3,0.367647059,0,0.264705882,0.323529412,0.044117647,11,0,2,1,0,14,10,0,4,8,0,22,8,0,6,8,0,22,4,0,3,16,9,32,4,0,6,15,7,32,6,0,10,13,3,32,Tigbao,Limas ES,Purok Gumahan,190,5,10,31,38.63799283,37.13261649,36.91756272,28.06451613,36.3371488,37.56272401
125458,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,LONGMOT,Public,Rural,DepED Managed,Purely ES,64,33,4,0,27,0,0.515625,0.0625,0,0.421875,0,20,0,0,0,0,20,4,4,0,11,0,19,4,4,0,11,0,19,22,0,0,3,0,25,7,0,0,18,0,25,9,0,0,16,0,25,Tigbao,Longmot ES,"Purok madasigon, Longmot",162,3,9,27,72.75720165,61.15226337,52.51028807,43.88888889,59.78494624,62.1399177
125459,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,MARAGANG,Public,Rural,DepED Managed,Purely ES,63,41,0,0,17,5,0.650793651,0,0,0.26984127,0.079365079,19,0,0,3,0,22,7,0,0,6,8,21,7,0,0,9,5,21,12,0,0,8,0,20,7,0,0,13,0,20,15,0,0,5,0,20,Tigbao,Maragang ES,Purok 2,204,5,11,24,46.85185185,43.98148148,36.85185185,29.79166667,40.91397849,42.56172839
125460,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,MATE,Public,Rural,DepED Managed,Purely ES,25,15,0,10,0,0,0.6,0,0.4,0,0,8,0,1,0,0,9,2,0,4,0,0,6,2,0,4,0,0,6,4,0,6,0,0,10,5,0,5,0,0,10,5,0,5,0,0,10,Tigbao,Mate ES,#NAME?,65,5,7,8,32.22222222,30.83333333,31.61278534,26.875,30.68181818,31.55611363
125461,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,NANGAN-NANGAN,Public,Rural,DepED Managed,Purely ES,42,30,1,4,5,2,0.714285714,0.023809524,0.095238095,0.119047619,0.047619048,15,0,0,0,0,15,8,0,2,8,1,19,15,0,0,2,2,19,2,0,2,4,0,8,1,0,0,7,0,8,0,1,4,3,0,8,Tigbao,Nangan-nangan ES,Purok Bayanihan,118,5,10,21,69.62962963,66.34920635,57.88359788,60.95238095,64.14746544,64.62081129
125462,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,NEW TUBURAN,Public,Rural,DepED Managed,Purely ES,31,22,0,1,8,0,0.709677419,0,0.032258065,0.258064516,0,11,0,0,0,0,11,8,0,1,1,0,10,7,0,1,2,0,10,3,0,0,7,0,10,1,0,0,9,0,10,4,0,0,6,0,10,Tigbao,New Tuburan Elementary School,Purok Gantao,69,5,7,10,77.33333333,76.66666667,70,72,74.32258065,74.66666667
125463,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,NILO,Public,Rural,DepED Managed,Purely ES,127,61,15,10,26,15,0.480314961,0.118110236,0.078740157,0.204724409,0.118110236,29,15,4,0,0,48,25,10,3,10,2,50,18,0,0,16,6,40,10,1,3,17,8,39,8,1,5,9,16,39,14,0,6,10,9,39,Tigbao,Nilo ES,Purok 2,269,6,14,34,58.43137255,67.32026144,49.73856209,44.26470588,56.66034156,58.49673203
125464,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,TIGBAO,Public,Rural,DepED Managed,Purely ES,214,62,22,18,101,11,0.289719626,0.102803738,0.08411215,0.471962617,0.051401869,39,19,1,3,0,62,14,0,2,12,0,28,21,0,5,54,2,82,2,0,1,46,21,70,2,0,6,55,7,70,2,3,12,44,9,70,Tigbao,Tigbao CES,"-Purok 1, Pob. tigbao",552,6,26,79,50.37974684,52.68635724,51.89873418,31.20253165,49.01592487,51.65494609
125465,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,TIMOLAN,Public,Rural,DepED Managed,Purely ES,25,0,0,3,11,11,0,0,0.12,0.44,0.44,0,0,2,3,3,8,0,0,1,7,3,11,0,0,1,7,3,11,0,0,0,2,4,6,0,0,0,0,6,6,0,0,0,1,5,6,Tigbao,Timolan ES,-Purok 4,89,4,8,13,68.54700855,71.96581197,44.44444444,48.07692308,59.90074442,61.65242165
125466,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,UPPER NILO,Public,Rural,DepED Managed,Purely ES,55,13,7,7,20,8,0.236363636,0.127272727,0.127272727,0.363636364,0.145454546,11,0,0,2,6,19,2,2,8,9,1,22,2,2,4,8,2,18,7,0,0,2,9,18,4,2,1,11,0,18,0,5,3,10,0,18,Tigbao,Upper Nilo Elementary School,-Purok Buli,137,4,11,20,81.55555556,72.88888889,56.44444444,61,69.09677419,70.2962963
125467,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,BEGONG,Public,Rural,DepED Managed,Purely ES,47,21,0,2,20,4,0.446808511,0,0.042553191,0.425531915,0.085106383,14,0,0,0,0,14,0,0,1,10,3,14,4,0,1,8,1,14,4,0,0,5,10,19,2,0,2,7,8,19,3,0,1,12,3,19,Tigbao,Woodland ES,Bouguinvilla,134,5,10,21,68.46560847,67.61904762,64.23280423,84.04761905,69.0015361,66.77248677
196043,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TIGBAO,2nd District,MATE,Public,Rural,DepED Managed,Purely ES,40,16,0,3,12,9,0.4,0,0.075,0.3,0.225,8,0,0,2,2,12,3,0,3,3,3,12,4,0,3,2,3,12,4,0,0,2,10,16,4,0,0,11,1,16,4,0,0,8,4,16,Tigbao,Upper Mate Elementary School,"Huebesan, Sitio Mate, Tigbao",69,2,8,8,40.55555556,50.55555556,42.22222222,25,41.93548387,44.44444445
125468,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,BACLAY,Public,Partially Urban,DepED Managed,Purely ES,75,28,0,0,42,5,0.373333333,0,0,0.56,0.066666667,25,0,0,0,0,25,4,0,0,24,0,28,3,0,0,25,0,28,0,0,0,7,15,22,0,0,0,20,2,22,0,0,0,17,5,22,Tukuran East,Baclay Elementary School,"Agoho Street, Baclay, Tukuran",179,6,10,21,60.63492063,59.25925926,49.1005291,30.23809524,52.96466974,56.33156966
125469,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,BALIMBINGAN,Public,Partially Urban,DepED Managed,Purely ES,18,9,0,5,4,0,0.5,0,0.277777778,0.222222222,0,3,0,0,0,0,3,5,0,0,2,1,8,4,0,2,2,0,8,2,0,2,1,2,7,3,0,0,4,0,7,2,0,3,2,0,7,Tukuran East,Balimbingan ES,Balimbingan,43,4,5,6,82.22222222,76.66666667,76.52708512,78.33333333,79.24242424,78.47199134
125470,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,ALINDAHAW,Public,Partially Urban,DepED Managed,Purely ES,101,38,7,9,24,23,0.376237624,0.069306931,0.089108911,0.237623762,0.227722772,19,0,0,2,8,29,7,2,1,9,12,31,7,3,6,5,10,31,10,5,4,17,5,41,11,4,4,17,5,41,12,4,3,17,5,41,Tukuran East,Jose Suico Mem'L. ES,Purok Tangigue,242,5,16,37,35.55555556,44.5045045,37.2972973,25.81081081,37.40191805,39.11911912
125471,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,LIBERTAD,Public,Partially Urban,DepED Managed,Purely ES,16,3,0,0,9,4,0.1875,0,0,0.5625,0.25,2,0,0,3,0,5,1,0,0,3,0,4,1,0,0,3,0,4,0,0,2,2,3,7,0,0,0,3,4,7,0,0,0,3,4,7,Tukuran East,Libertad Elementary School,"Purok Malipayon, Libertad, Tukuran, ZDS",51,4,4,7,54.92063492,54.28571429,54.17754533,57.14285714,55.06493506,54.46129818
125472,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,TAGULO,Public,Partially Urban,DepED Managed,Purely ES,66,0,0,0,16,50,0,0,0,0.242424242,0.757575758,0,0,0,3,21,24,0,0,0,9,17,26,0,0,0,9,17,26,0,0,0,4,12,16,0,0,0,4,12,16,0,0,0,4,12,16,Tukuran East,M.R. Dablo Mem. ES,TAGULO,157,6,10,19,62.22222222,59.53216374,53.91812865,66.57894737,59.59252971,58.55750487
125473,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,MANILAN,Public,Partially Urban,DepED Managed,Purely ES,23,2,1,9,6,5,0.086956522,0.043478261,0.391304348,0.260869565,0.217391304,2,0,1,0,2,5,0,0,6,3,1,10,0,0,4,3,3,10,0,1,1,2,4,8,0,1,0,7,0,8,0,1,4,3,0,8,Tukuran East,Man-Ilan ES,-Man ilan,57,4,5,10,33.11111111,28.44444444,36.22222222,23.5,31.41935484,32.59259259
125474,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,MANLAYAG,Public,Partially Urban,DepED Managed,Purely ES,45,13,10,10,7,5,0.288888889,0.222222222,0.222222222,0.155555556,0.111111111,4,2,6,3,2,17,5,7,4,1,0,17,5,8,4,0,0,17,4,0,0,4,3,11,4,0,0,4,3,11,4,0,0,4,3,11,Tukuran East,Manlayag Elementary School,Manlayag,113,4,9,20,66.58103803,68.84476183,63.98297564,56.43081566,65.45985542,66.46959183
125475,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,MILITAR,Public,Partially Urban,DepED Managed,Purely ES,65,18,0,14,33,0,0.276923077,0,0.215384615,0.507692308,0,6,0,1,20,0,27,12,0,8,17,1,38,12,0,13,13,0,38,0,0,8,13,10,31,0,0,8,13,10,31,0,0,0,0,0,0,Tukuran East,Militar ES,#NAME?,305,6,11,43,60.15503876,68.68217054,57.98449612,45,60.04501125,62.27390181
125476,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,NAVALAN,Public,Partially Urban,DepED Managed,Purely ES,191,91,19,2,62,17,0.476439791,0.09947644,0.010471204,0.32460733,0.089005236,32,19,0,3,0,54,41,2,0,23,6,72,57,0,0,15,0,72,21,2,5,26,11,65,10,2,9,37,7,65,2,0,2,44,17,65,Tukuran East,Margarito V. Lagare Memorial Elementary School,"Navalan, Tukuran, Zambo. Sur",486,6,18,30,53.92592593,52.44444444,42.88888889,32.33333333,47.50537634,49.75308642
125477,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SAMBULAWAN,Public,Partially Urban,DepED Managed,Purely ES,83,30,6,8,39,0,0.361445783,0.072289157,0.096385542,0.469879518,0,19,6,0,2,0,27,3,0,9,13,1,26,3,0,5,18,0,26,0,0,4,14,12,30,0,0,5,18,7,30,8,0,3,19,0,30,Tukuran East,Sambulawan ES,"-Sambulawan , Tukuran, Zamboanga del Sur",217,6,11,40,58.77777778,48.61111111,51.06015468,45.25,52.15909091,52.81634786
125478,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SAN ANTONIO,Public,Partially Urban,DepED Managed,Purely ES,29,5,6,7,10,1,0.172413793,0.206896552,0.24137931,0.344827586,0.034482759,4,4,1,0,0,9,1,1,2,6,3,13,1,1,4,7,0,13,1,0,1,3,2,7,1,0,2,4,0,7,0,1,2,3,1,7,Tukuran East,San Antonio ES,san antonio,78,2,5,9,47.16049383,49.38271605,45.06025772,31.66666667,45.25252525,47.20115587
125479,Region IX,Zamboanga del Sur,Tagalog,TUKURAN,1st District,SANTO NINO (POB.),Public,Partially Urban,DepED Managed,Purely ES,235,106,4,29,65,31,0.45106383,0.017021277,0.123404255,0.276595745,0.131914894,69,0,12,0,0,81,24,1,3,47,8,83,0,0,0,18,7,25,32,2,8,42,45,129,42,3,15,44,25,129,37,4,17,47,24,129,Tukuran East,Sto. Niño Central Elementary school,"purok alibangbang, sto.nino, tukuran",797,7,39,40,58.33333333,51.5,44.88888889,28.375,48.58064516,51.57407407
125481,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SANTO ROSARIO,Public,Partially Urban,DepED Managed,Purely ES,11,6,0,0,2,3,0.545454546,0,0,0.181818182,0.272727273,3,0,0,2,0,5,1,0,0,0,1,2,1,0,0,0,1,2,4,0,0,0,0,4,2,0,0,0,2,4,2,0,0,0,2,4,Tukuran East,Sto. Rosario Elementary School,-Sto. Rosario,34,3,6,6,48.88888889,55.18518519,46.04204908,20,46.21212121,50.03870772
125482,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SUGOD,Public,Partially Urban,DepED Managed,Purely ES,90,29,0,13,35,13,0.322222222,0,0.144444444,0.388888889,0.144444444,9,0,7,9,7,32,11,0,2,10,5,28,11,0,3,8,6,28,9,0,2,15,4,30,9,0,3,18,0,30,9,0,3,18,0,30,Tukuran East,Sugod ES,-purok rose,216,7,11,23,50.72463768,50.62801932,48.21256039,30.86956522,47.40532959,49.85507246
125483,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,TABUAN,Public,Partially Urban,DepED Managed,Purely ES,115,30,4,21,42,18,0.260869565,0.034782609,0.182608696,0.365217391,0.156521739,15,3,8,6,1,33,10,0,7,25,0,42,8,0,11,23,0,42,7,0,3,10,20,40,9,0,0,13,18,40,7,1,2,13,17,40,Tukuran East,Tabuan ES,"Tabuan, Tukuran,Zamboanga del Sur",268,4,12,41,44.55284553,47.96747967,52.62872629,50.73170732,48.68607396,48.38301716
125484,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,TINOTUNGAN,Public,Partially Urban,DepED Managed,Purely ES,78,26,6,16,8,22,0.333333333,0.076923077,0.205128205,0.102564103,0.282051282,10,2,8,0,0,20,10,0,4,5,8,27,10,4,4,2,7,27,6,0,2,9,14,31,6,0,5,3,17,31,6,0,4,6,15,31,Tukuran East,Tinotongan ES,"Purok Baclado,Tinotungan",176,5,10,22,58.78787879,55.95959596,49.7979798,32.95454545,52.02346041,54.84848485
125485,Region IX,Zamboanga del Sur,Tagalog,TUKURAN,1st District,BUENASUERTE,Public,Partially Urban,DepED Managed,Purely ES,54,34,2,0,18,0,0.62962963,0.037037037,0,0.333333333,0,20,0,0,0,0,20,7,2,0,3,0,12,7,2,0,3,0,12,5,1,0,16,0,22,5,1,0,16,0,22,7,0,0,15,0,22,Tukuran West,Buenasuerte ES,-Purok 3,133,5,8,17,50.06535948,39.73856209,38.30065359,37.35294118,42.0113852,42.70152505
125486,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,CAMANGA,Public,Partially Urban,DepED Managed,Purely ES,111,31,22,8,40,10,0.279279279,0.198198198,0.072072072,0.36036036,0.09009009,21,9,1,8,0,39,7,13,3,3,6,32,7,13,3,5,4,32,1,0,3,16,20,40,3,2,3,27,5,40,3,0,4,27,6,40,Tukuran West,Camanga ES,-Purok waling2x,288,5,13,38,54.85380117,54.73684211,57.25146199,77.76315789,58.47198642,55.61403509
125487,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,CURVADA,Public,Partially Urban,DepED Managed,Purely ES,29,6,0,2,8,13,0.206896552,0,0.068965517,0.275862069,0.448275862,4,0,2,1,0,7,1,0,0,4,9,14,1,0,0,5,8,14,0,0,0,3,5,8,0,0,0,8,0,8,1,0,0,2,5,8,Tukuran West,Curvada ES,"Purok Roxas,",106,5,8,13,82.73504274,82.56410256,80.34188034,59.23076923,78.95781638,81.88034188
125488,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,LOWER BAYAO,Public,Partially Urban,DepED Managed,Purely ES,39,10,4,9,7,9,0.256410256,0.102564103,0.230769231,0.17948718,0.230769231,1,2,7,0,3,13,4,0,0,5,5,14,4,0,0,5,5,14,4,0,4,2,2,12,4,0,4,2,2,12,5,2,2,2,1,12,Tukuran West,Datu Ampanas ES,Purok Campo Muslim,114,5,10,16,81.66666667,78.33333333,56.25,49.0625,69.11290323,72.08333333
125489,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,LAPERIAN,Public,Partially Urban,DepED Managed,Purely ES,165,44,39,21,26,35,0.266666667,0.236363636,0.127272727,0.157575758,0.212121212,29,6,1,3,3,42,7,9,13,23,22,74,10,19,12,14,19,74,4,3,3,13,15,38,7,7,7,16,12,49,5,14,8,9,13,49,Tukuran West,Laperian ES,Purok 3,330,7,19,25,66.13333333,70.57777778,72.71111111,65.8,69.29032258,69.80740741
125491,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,LUY-A,Public,Partially Urban,DepED Managed,Purely ES,47,11,3,9,17,7,0.234042553,0.063829787,0.191489362,0.361702128,0.14893617,8,3,2,1,0,14,3,0,3,7,3,16,3,0,0,6,7,16,0,0,0,0,0,0,0,0,2,15,0,17,0,0,7,10,0,17,Tukuran West,Luy-A ES,Purok Centro,120,5,10,20,63.44444444,59.11111111,62.77777778,55.5,60.96774194,61.77777778
125492,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,PANDUMA SENIOR,Public,Partially Urban,DepED Managed,Purely ES,78,26,7,1,42,2,0.333333333,0.08974359,0.012820513,0.538461539,0.025641026,15,7,1,1,0,24,11,0,0,19,3,33,11,0,0,20,2,33,0,0,0,21,0,21,0,0,0,14,7,21,0,0,0,21,0,21,Tukuran West,Panduma Sr. ES,Panduma Sr.,198,6,13,23,48.79227053,55.84541063,40.77294686,29.56521739,46.03085554,48.47020934
125493,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SAN CARLOS (POB.),Public,Partially Urban,DepED Managed,Purely ES,263,94,0,0,149,20,0.357414449,0,0,0.566539924,0.076045627,45,0,0,10,20,75,41,0,0,58,0,99,41,0,0,58,0,99,0,0,0,0,0,0,9,0,0,80,0,89,8,0,0,81,0,89,Tukuran West,TUKURAN CES,west padayhag street,633,5,28,88,51.99494949,45.80808081,50.32828283,43.06818182,48.56304985,49.37710438
125494,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,UPPER BAYAO,Public,Partially Urban,DepED Managed,Purely ES,60,13,0,9,22,16,0.216666667,0,0.15,0.366666667,0.266666667,7,0,0,6,2,15,5,0,2,7,10,24,6,0,1,7,10,24,3,0,3,7,8,21,1,0,8,9,3,21,0,0,8,9,4,21,Tukuran West,Upper Bayao ES,"Upper Bayao Tukuran, ZDS.",181,3,10,29,80.91954023,89.04214559,65.21072797,82.06896552,78.86540601,78.3908046
196026,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,TUKURAN,1st District,SAN CARLOS (POB.),Public,Partially Urban,DepED Managed,Purely ES,207,80,12,22,72,21,0.38647343,0.057971014,0.106280193,0.347826087,0.101449275,35,4,11,14,6,70,15,6,12,28,0,61,14,8,11,28,0,61,12,0,0,47,17,76,12,0,0,49,15,76,31,0,0,30,15,76,Tukuran West,Tukuran SPED Center,Purok Magsaysay,567,8,22,70,81.11111111,68.66666667,69.93650794,81.71428571,74.33179724,73.23809524
125495,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,BUI-OS,Public,Rural,DepED Managed,Purely ES,64,21,6,3,20,14,0.328125,0.09375,0.046875,0.3125,0.21875,7,5,1,0,2,15,7,0,0,0,12,19,7,0,0,12,0,19,1,0,2,13,14,30,1,2,0,11,16,30,7,1,2,8,12,30,Vincenzo Sagun,Biu-os ES,"Purok Malipayon, Brgy. Biu-os",148,6,10,21,48.67724868,50.79365079,46.77248677,32.38095238,46.6359447,48.74779541
125496,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,COGON,Public,Rural,DepED Managed,Purely ES,74,23,12,17,20,2,0.310810811,0.162162162,0.22972973,0.27027027,0.027027027,11,10,1,1,0,23,8,0,11,5,0,24,8,0,13,3,0,24,6,0,3,16,2,27,4,2,2,19,0,27,4,2,3,16,2,27,Vincenzo Sagun,COGON ELEMENTARY SCHOOL,PUROK BOUGAINVILLA,167,9,12,19,52.04678363,52.86549708,49.59064327,43.42105263,50.45840407,51.50097466
125497,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,DANAN,Public,Rural,DepED Managed,Purely ES,134,74,0,13,19,28,0.552238806,0,0.097014925,0.141791045,0.208955224,44,0,0,0,0,44,21,7,2,9,2,41,14,0,13,11,3,41,17,0,0,2,30,49,14,0,0,2,33,49,16,0,0,8,25,49,Vincenzo Sagun,Danan ES,,334,5,18,46,42.70531401,42.36714976,41.25603865,48.58695652,42.94530154,42.10950081
125498,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,KAPATAGAN,Public,Rural,DepED Managed,Purely ES,79,36,0,25,16,2,0.455696203,0,0.316455696,0.202531646,0.025316456,11,0,7,4,2,24,9,1,7,7,1,25,14,0,8,3,0,25,5,1,11,13,0,30,9,3,10,8,0,30,11,0,10,9,0,30,Vincenzo Sagun,Kapatagan ES,-Purok Bagong Buhay,208,5,15,26,38.46153846,46.75213675,35.12820513,30.96153846,38.93300248,40.11396011
125499,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,LIMASON,Public,Rural,DepED Managed,Purely ES,102,17,36,16,30,3,0.166666667,0.352941177,0.156862745,0.294117647,0.029411765,7,26,0,0,0,33,0,11,12,2,4,29,0,10,10,6,3,29,0,0,16,24,0,40,1,0,5,34,0,40,10,0,6,24,0,40,Vincenzo Sagun,Limason ES,Purok San Francisco,270,6,10,47,55.93380615,55.36643026,44.77541371,45.95744681,51.24227865,52.02521671
125500,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,LINOGUAYAN,Public,Rural,DepED Managed,Purely ES,28,13,0,5,9,1,0.464285714,0,0.178571429,0.321428571,0.035714286,8,0,3,0,0,11,5,0,2,4,1,12,5,0,2,4,1,12,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,Vincenzo Sagun,Linoguayan ES,-linoguayan v.sagun,103,4,11,24,53.61111111,61.75925926,69.35185185,61.25,61.53225806,61.57407407
125501,Region IX,Zamboanga del Sur,Sinugbuanong Binisaya,VINCENZO A. SAGUN,2nd District,LUMBAL,Public,Rural,DepED Managed,Purely ES,59,30,7,12,9,1,0.508474576,0.118644068,0.203389831,0.152542373,0.016949153,15,7,1,0,0,23,12,3,2,2,0,19,12,0,4,3,0,19,4,0,0,13,0,17,3,0,3,11,0,17,3,0,7,6,1,17,Vincenzo Sagun,Lumbal Elementary School,"-PUROK SAMPAGUITA, LUMBAL V. SAGUN",132,8,9,13,64.1025641,64.61538462,58.11965812,41.15384615,59.55334988,62.27920228
